id,de,en
DIALOGUE_RIGHT_ON_THE_NUT_ROUND_FINISH_1_1_1,Handvoll geknackter Erdnüsse erhalten!,Handful cracked peanuts received!
DIALOGUE_SQUIRREL_FISHING_ROUND_FINISH_1_1_1,Handvoll geknackter Erdnüsse verangelt!,Used up handful cracked peanuts to feed squirrels!
DIALOGUE_DOCTOR_DREAM_1_START_1_1_1,"Oh! Ich wünsche Ihnen einen wunderschönen Tag, Doktor Dr. Nutman!","Oh! It’s great to see you, Doctor Dr. Nutman!"
DIALOGUE_DOCTOR_DREAM_1_START_1_2_1,Nenn mich bitte einfach Dr. Nutman. Sparen wir uns die Formalitäten.,"Just call me Dr. Nutman, please. Let's save the formalities."
DIALOGUE_DOCTOR_DREAM_1_START_1_2_2,"Bescheiden wie immer, Dr. Nutman. Ich bin ein großer Bewunderer Ihrer Arbeit - wie Sie hier tagein, tagaus herumdoktoren, einfach klasse.","Humble as always, Dr. Nutman. I'm a great admirer of your work - the way you do your doctoring here day in and day out is just great."
DIALOGUE_DOCTOR_DREAM_1_START_1_2_3,"Aber du bist doch jeden Tag genauso lange hier wie ich, also bist du auch genau so beeindruckend.","But you've been here every day just as long as I have, so you're just as impressive."
DIALOGUE_DOCTOR_DREAM_1_START_1_2_4,"Das von Ihnen zu hören, dass lässt mein Herz wirklich höher schlagen.",Hearing that from you really makes my heart beat faster.
DIALOGUE_DOCTOR_DREAM_1_START_1_2_5,"Aber ich bin doch nur Ihr Helfer, Sie sind derjenige, der mit Expertise am Patienten ist.","But I'm just your helper, you're the one with expertise on the patient."
DIALOGUE_DOCTOR_DREAM_1_START_1_3_1,"Ich habe hier nur meine drei Spritzen, mit denen ich die Patienten auf Wunsch spritze.",I only have my three syringes here that I use to inject patients on request.
DIALOGUE_DOCTOR_DREAM_1_START_1_3_2,"Und noch ein paar andere Werkzeuge, mit denen ich Sie unterstütze.",And a few other tools that I support you with.
DIALOGUE_DOCTOR_DREAM_1_START_1_4_1,"Sie erkennen, was dem Patienten fehlt.",You recognize what the patient is in need of.
DIALOGUE_DOCTOR_DREAM_1_START_1_4_2,Wir sind ein gutes Team. Ich könnte nicht ohne dich agieren.,We are a good team. I could not operate without you.
DIALOGUE_DOCTOR_DREAM_1_START_1_4_3,"Also, was steht heute an? ","So, what's on the agenda today?"
DIALOGUE_DOCTOR_DREAM_1_START_1_4_4,"Ich weiß nur, dass uns die Lehrlinge von Künst DéLère einen Besuch abstatten wollten, um einmal zu sehen, wie wir hier arbeiten.",All I know is that the apprentices from Paint DéLère wanted to pay us a visit to see how we work here.
DIALOGUE_DOCTOR_DREAM_1_START_1_4_5,"Ich bin mir sicher, wir können ihnen ein positives Bild unserer Arbeit vermitteln.",I am sure we can give them a positive image of our work.
DIALOGUE_DOCTOR_DREAM_1_START_1_4_6,"Ja, sorgen wir dafür, dass sie diesen Tag nicht vergessen!","Yes, let's make sure they will never forget this day!"
DIALOGUE_DOCTOR_DREAM_1_START_1_5_1,"Bonjour, meinö Freundö!","Bonjour, my friends!"
DIALOGUE_DOCTOR_DREAM_1_START_1_6_1,"Na kömm rein, du kleine Fratz.","Come on in, you petit brat."
DIALOGUE_DOCTOR_DREAM_1_START_1_7_1,"Es gibt keinön Gründ, schüchtörn zu sein! 'Err Nütman ist ein wahrlich freundlichör Gesellö.",There is no reason to be shy! Monsieur Nutman is a truly friendly fellow.
DIALOGUE_DOCTOR_DREAM_1_START_1_8_1,"Isch versprechö dir, das wird der bestö Arztbesuch deinös Leböns!","I promise you, this will be the best doctors visit of your life!"
DIALOGUE_DOCTOR_DREAM_1_START_1_9_1,Ist alles in Ordnung?,Is everything alright?
DIALOGUE_DOCTOR_DREAM_1_START_1_10_1,Diesö kleinö Fratz!,Ce petit brat!
DIALOGUE_DOCTOR_DREAM_1_START_1_11_1,"Oui, es ist allös wünderbar! Einö meinör Lehrlingö ist nur etwas schüchtörn!","Oui, it's all wonderful! One of my apprentices is just a little shy."
DIALOGUE_DOCTOR_DREAM_1_START_1_12_1,[font_size={16}]Wie habö isch damals immör meinö Angst überwundön? Gibt ös da einen Trique?,[font_size={16}]'Ow did I always overcome my fear back then? Is there a trique?
DIALOGUE_DOCTOR_DREAM_1_START_1_12_2,[font_size={16}]Isch 'abe öft an mein Lieblingspinsöl-Set gedacht.{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5} Aber öb diesör Lehrling bereits ein Lieblingspinsöl-Set 'at?,[font_size={16}]I 'ave often thought of my favorite brush set{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5} But does this apprentice already 'ave a favorite brush set?
DIALOGUE_DOCTOR_DREAM_1_START_1_13_1,"Wenn du nün mit rein kömmst, schenkö isch eusch spätör allö einön Pinsöl!","If you come inside now, I will give you all a brush later on!"
DIALOGUE_DOCTOR_DREAM_1_START_1_14_1,Sacre Bleu!,Sacre Bleu!
DIALOGUE_DOCTOR_DREAM_1_START_1_15_1,.{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5},.{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}
DIALOGUE_DOCTOR_DREAM_1_START_1_16_1,Diesö Schild ist einföch wünderschön!,This sign is simply magnifique!
DIALOGUE_DOCTOR_DREAM_1_START_1_17_1,Isch kann nischt andörs! Isch muss ihn einfach malön!,I can not help myself! I just have to paint it!
DIALOGUE_DOCTOR_DREAM_1_START_1_16_2,"Ein grünör Pfeil nach Rechts auf weißöm Hintergründ, so simpöl und döch so vollkömmen!","A green arrow pointing right on a white background, so simple and yet so perfect."
DIALOGUE_DOCTOR_DREAM_1_START_1_18_1,"Herr Nutman, was ist das da für ein Ding auf dem Bild mit dem grünen Hintergrund?","Mr. Nutman, what is that thing in the picture with the green background?"
DIALOGUE_DOCTOR_DREAM_1_START_1_19_1,"Das?{Wait Time=0.5} Oh, das ist ein Fibri-Vibri! Es vibriert wenn du Fieber hast, dann weißt du, dass du dich ausruhen solltest.","This?{Wait Time=0.5} Oh, it's is a Fev-Perceiv! It vibrates when you have a fever, then you know that you should rest."
DIALOGUE_DOCTOR_DREAM_1_START_1_19_2,"Vibration ist cool! Und was passiert, wenn ich kein Fieber habe?",Vibration is cool! And what happens if I don't have a fever?
DIALOGUE_DOCTOR_DREAM_1_START_1_19_3,Dann vibriert das Fibri-Vibri nicht.,Then the Fev-Perceiv does not vibrate.
DIALOGUE_DOCTOR_DREAM_1_START_1_19_4,Ich will Fieber haben!,I want to have a fever!
DIALOGUE_DOCTOR_DREAM_1_START_1_19_5,Ich will auch Fieber haben!,I also want to have a fever!
DIALOGUE_DOCTOR_DREAM_1_START_1_19_6,"Ich will den Pinsel, den Künst DéLère mir versprochen hat!",I want the brush that Paint DéLère promised me!
DIALOGUE_DOCTOR_DREAM_1_START_1_19_7,".{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5} Also schön, dann lasst uns mal gucken, ob irgendjemandem von euch etwas fehlt.",".{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5} Well then, let's see if you're all nice and healthy."
DIALOGUE_DOCTOR_DREAM_1_START_1_20_1,Was ist eigentlich mit Künst DéLère?,What happened to Paint DéLère?
DIALOGUE_DOCTOR_DREAM_1_START_1_21_1,"[wave amp=25 freq=2]Aaaaaah!  [/wave][img]res://Global_Scenes/Dialogue_System/Sprites/Icons/Note_1.png[/img] Isch freuö misch immör, wenn isch wiedör ein Bild malön darf. [img]res://Global_Scenes/Dialogue_System/Sprites/Icons/Note_1.png[/img]",[wave amp=25 freq=2]Aaaaaah!  [/wave][img]res://Global_Scenes/Dialogue_System/Sprites/Icons/Note_1.png[/img] I am always 'appy when I get to paint another picture. [img]res://Global_Scenes/Dialogue_System/Sprites/Icons/Note_1.png[/img]
DIALOGUE_DOCTOR_DREAM_1_START_1_21_2,"Die Klassik, die Förm, die Ausstrahlüng diesös wünderbaren Pfeils, sie 'at misch in ihrön Bann gezogön.","The classic, the shape, the charisma of this wonderful arrow, it captivated me."
DIALOGUE_DOCTOR_DREAM_1_START_1_21_3,"Das erinnört misch an den Tag, an dem isch mit meinö Familie in Ürlaub fahrön wolltö!",This reminds me of the day I wanted to go on vacation with my family!
DIALOGUE_DOCTOR_DREAM_1_START_1_21_4,Jedö kleinö Sachö auf döm Weg züm Flüghafön habö isch in einem Gemäldö festgehaltön.,I captured every little thing on the way to the airport in a painting.
DIALOGUE_DOCTOR_DREAM_1_START_1_21_5,Isch 'abe sogar die Madame am Tickötschaltör gemalt!,I even painted the madame at the ticket counter!
DIALOGUE_DOCTOR_DREAM_1_START_1_21_6,"Doch dann erfuhr isch, dass isch meinö 30 Gemäldö gar nischt mit an Bord nehmen darf...",But then I was informed that I'm not even allowed to take my 30 paintings on board...
DIALOGUE_DOCTOR_DREAM_1_START_1_21_7,"Isch hättö misch niemals von einöm Gemäldö trennön könnön, deswegen fiel der Ürlaub für misch leidör flach.","I would never have been able to part with a painting, so unfortunately the vacation fell flat for me."
DIALOGUE_DOCTOR_DREAM_1_START_1_21_8,Manchmal müss man ebön Prioritätön setzön!,Sometimes you just have to set priorities!
DIALOGUE_DOCTOR_DREAM_1_START_1_22_1,"Also gut, dir fehlt schonmal nichts.","All right, you seem to be fine."
DIALOGUE_DOCTOR_DREAM_1_START_1_23_1,"Na, welche Spritze möchtest du haben? Rot, Grün oder Blau?","So, which syringe would you like to have? Red, green or blue?"
DIALOGUE_DOCTOR_DREAM_1_START_1_22_2,Menno.,Darn.
DIALOGUE_DOCTOR_DREAM_1_START_1_23_2,"Hmmm.{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5} Ich möchte gerne die blaue Spritze haben, bitte.","Hmmm.{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5} I would like to have the blue syringe, please."
DIALOGUE_DOCTOR_DREAM_1_START_1_23_3,"Eine gute Wahl! Einmal Blau direkt in die Teigmischung, kommt sofort!","A good choice! A one time blue delivery directly into the dough mixture, coming up!"
DIALOGUE_DOCTOR_DREAM_1_START_1_24_1,"So, jetzt ist deine Welt wieder ein Stück bunter geworden.","So, now your world has become a bit more colorful again."
DIALOGUE_DOCTOR_DREAM_1_START_1_24_2,"Wie beim Malen, cool!","Like when you paint, cool!"
DIALOGUE_DOCTOR_DREAM_1_START_1_24_3,"Ja, in jedem Beruf wird man auf eine ganz eigene Art zum Künstler.","Yes, in every profession you become an artist in a very unique way."
DIALOGUE_DOCTOR_DREAM_1_START_1_25_1,Dir geht es auch einfach nur klasse.,You are also doing just great.
DIALOGUE_DOCTOR_DREAM_1_START_1_25_2,Kein Fieber?,No fever?
DIALOGUE_DOCTOR_DREAM_1_START_1_25_3,Kein Fieber.,No fever.
DIALOGUE_DOCTOR_DREAM_1_START_1_26_1,"Ganz toll, Herr Künst DéLère!","Way to go, Mr. Paint DéLère!"
DIALOGUE_DOCTOR_DREAM_1_START_1_26_2,"Merci, isch gebö mir wirklisch viel Mühö, die Natür des Pfeilös einzufangön!","Merci, I really try hard to capture the nature of the arrow!"
DIALOGUE_DOCTOR_DREAM_1_START_1_26_3,Cool.,Cool.
DIALOGUE_DOCTOR_DREAM_1_START_1_27_1,Und welche Spritze möchtest du haben?,And which syringe do you want?
DIALOGUE_DOCTOR_DREAM_1_START_1_27_2,Ich finde Rot ganz toll!,I think red is really great!
DIALOGUE_DOCTOR_DREAM_1_START_1_27_3,Dann sollst du auch eine rote Spritze bekommen. Einen Moment.,Then you should also get a red shot. One moment.
DIALOGUE_DOCTOR_DREAM_1_START_1_28_1,Viel Spaß!,Enjoy!
DIALOGUE_DOCTOR_DREAM_1_START_1_28_2,Danke?,Thanks?
DIALOGUE_DOCTOR_DREAM_1_START_1_29_1,"Du bist auch äußerst gesund, Kleiner.","You are also extremely healthy, little one."
DIALOGUE_DOCTOR_DREAM_1_START_1_29_2,Yippie! Krieg ich jetzt meinen Pinsel?,Yippee! Can I have my brush now?
DIALOGUE_DOCTOR_DREAM_1_START_1_29_3,"Das musst du mit Künst DéLère besprechen, aber gesundheitlich bist du dazu in der Lage, einen zu erhalten.","You will have to discuss that with Paint DéLère, but health-wise you are able to get one."
DIALOGUE_DOCTOR_DREAM_1_START_1_30_1,Ist das ein Pfeil?,Is that an arrow?
DIALOGUE_DOCTOR_DREAM_1_START_1_30_2,"Oui, ör ist grün und zeigt nach röchts.","Oui, it is green and points to the right."
DIALOGUE_DOCTOR_DREAM_1_START_1_30_3,Tatsächlich.,Indeed.
DIALOGUE_DOCTOR_DREAM_1_START_1_31_1,Und welche Farbe möchtest du haben?,And what color do you want?
DIALOGUE_DOCTOR_DREAM_1_START_1_31_2,"Grün, ich habe nämlich Hoffnung, noch einen Pinsel zu erhalten.","Green, because I still have hope to get a brush."
DIALOGUE_DOCTOR_DREAM_1_START_1_31_3,Sei bereit für die Injektion deines Lebens!,Be ready for the injection of a lifetime!
DIALOGUE_DOCTOR_DREAM_1_START_1_32_1,Das wars.,That's it.
DIALOGUE_DOCTOR_DREAM_1_START_1_32_2,Danke.,Thanks.
DIALOGUE_DOCTOR_DREAM_1_START_1_33_1,"Was ist mit dir? Komm her, dann kann ich gucken, ob dir etwas fehlt.","What's up with you? Come here, so I can check if you're alright."
DIALOGUE_DOCTOR_DREAM_1_START_1_33_2,[font_size={16}][shake rate=3 level=15]Ich weiß nicht so recht...,[font_size={16}][shake rate=3 level=15]I don't really know...
DIALOGUE_DOCTOR_DREAM_1_START_1_34_1,"Also, gucken wir doch mal.{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5} Du stehst bestimmt auch mitten im Leben.","So, let's take a look.{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5} You are probably also doing great."
DIALOGUE_DOCTOR_DREAM_1_START_1_35_1,Das kann doch nicht sein!,This can't be!
DIALOGUE_DOCTOR_DREAM_1_START_1_36_1,"Assistent, dieser Lehrling hat tatsächlich Fieber!","Assistant, this apprentice actually has a fever!"
DIALOGUE_DOCTOR_DREAM_1_START_1_37_1,Das hatten wir ja noch nie!,We've never had that before!
DIALOGUE_DOCTOR_DREAM_1_START_1_38_1,"Schnell, wir müssen das Fieber mit allen Mitteln bekämpfen. Auf gehts!","Quick, we must fight the fever with all means. Let's go!"
DIALOGUE_DOCTOR_DREAM_1_START_1_39_1,Das hätten wir erledigt{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. Du darfst wieder zu den anderen zurück.,That's done{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. You may go back to the others.
DIALOGUE_DOCTOR_DREAM_1_START_1_39_2,"Danke, bis dann.","Thanks, see you."
DIALOGUE_DOCTOR_DREAM_1_START_1_40_1,Lasst misch noch ebön diesö Gemäldö fertischstellön{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,Let me just finish this painting{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_DOCTOR_DREAM_1_START_1_41_1,"Comme ça! Nün, wir sölltön wiedör zurück gehön!","Comme ça! Well, we should 'ead back again!"
DIALOGUE_DOCTOR_DREAM_1_START_1_41_2,Vielön Dank 'Err Dr. Nutman und Assistönt. Isch denkö wir sehön uns bald mal wiedör!,Thank you Mr. Dr. Nutman and assistant. I think we will see each other again soon.
DIALOGUE_DOCTOR_DREAM_1_START_1_42_1,Alors!,Alors!
DIALOGUE_DOCTOR_DREAM_1_START_1_43_1,"Mist! Ich habe vergessen, dem Lehrling, welcher Fieber hatte, eine Spritze zu geben{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.",Crap! I forgot to give a shot to the apprentice who had a fever{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_DOCTOR_DREAM_1_START_1_44_1,"Das ist schon okay, er hätte sich ja deswegen auch melden können.","That's okay, he could have contacted you about it too."
DIALOGUE_DOCTOR_DREAM_1_START_1_44_2,"Apropos, wussten Sie, Herr Dr. Nutman, dass man mit diesen Spritzen ganz wunderbare Farben produzieren kann?","Speaking of which, did you know, Mr. Dr. Nutman, that you can produce quite wonderful colors with these syringes?"
DIALOGUE_DOCTOR_DREAM_1_START_1_44_3,"Es würde mich freuen, wenn Sie es einmal ausprobieren würden{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.",I would be happy if you gave it a try{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_DOCTOR_DREAM_1_START_1_44_4,"Lassen Sie mich nur kurz ein Gefäß mit Wasser vorbereiten, dann können Sie ihre Lieblingsfarbe herstellen.","Just let me prepare a container of water for a moment, then you can produce your favorite color."
DIALOGUE_DOCTOR_DREAM_1_START_1_45_1,"Guter Wurf, Assistent!","Good throw, assistant!"
DIALOGUE_DOCTOR_DREAM_1_START_1_45_2,Ich danke Ihnen!,Thank you!
DIALOGUE_DOCTOR_DREAM_1_START_1_46_1,"Nun gut, dann lasst uns mit der Farbherstellung beginnen!","Well then, let's get started with the paint making!"
DIALOGUE_DOCTOR_DREAM_1_COLOR_SELECTION_1_1_1,Ich werde nun von oben abwechselnd Farbe in den Trichter spritzen! ,I will now alternate spraying paint into the hopper from the top!
DIALOGUE_DOCTOR_DREAM_1_COLOR_SELECTION_1_1_2,"Oben rechts können Sie, Herr Dr. Nutman, sehen, welche Farbe ich momentan in meiner Spritze habe.","In the upper right, Dr. Nutman, you can see what color I currently have in my syringe."
DIALOGUE_DOCTOR_DREAM_1_COLOR_SELECTION_1_1_3,Viel Erfolg!,Good luck!
DIALOGUE_DOCTOR_DREAM_1_START_2_1_1,"Da haben Sie wirklich eine wunderbare Farbe zusammengemischt, Herr Doktor Dr. Nutman!","You have really mixed a wonderful color together, Mr. Dr. Doctor Nutman!"
DIALOGUE_DOCTOR_DREAM_1_START_2_1_2,Ich hoffe Ihnen hat dieses kleine Farbmischexperiment gefallen.,I hope you enjoyed this little color mixing experiment.
DIALOGUE_DOCTOR_DREAM_1_START_2_2_1,"Ja, danke{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}. Deine Farben haben mich zum Mischen überzeugt.","Yes, thank you{Wait Time=0.5}.{Wait Time=0.5}. Your colors have convinced me to mix."
DIALOGUE_DOCTOR_DREAM_1_START_2_3_1,"Alles klar, dann war es das auch schon wieder für heute.","All right, that's it for today."
DIALOGUE_DOCTOR_DREAM_1_START_2_4_1,Ich wünsche Ihnen noch einen schönen Tag!,Have a great day!
DIALOGUE_SP_SICK_APPRENTICE_1_EXPLAIN_ATTACK_1_1_1,"Nach alter Arzt-Manier muss ich dem Lehrling jetzt richtig eine reinhauen! Am besten ins Gesicht, da dort ja auch das Fieber sitzt.","In old doctor's manner, I have to punch the apprentice now! Preferably in the face, since that's where the fever is."
DIALOGUE_SP_SICK_APPRENTICE_1_EXPLAIN_ATTACK_1_2_1,"Dr. Nutman! Sind Sie sicher, dass man Fieber so behandelt?",Dr. Nutman! Are you sure this is proper fever treatment?
DIALOGUE_SP_SICK_APPRENTICE_1_EXPLAIN_ATTACK_1_3_1,"Wir behandeln Fieber nicht, wir bekämpfen es!","We don't treat fever, we fight it!"
DIALOGUE_SP_SICK_APPRENTICE_1_EXPLAIN_ATTACK_1_3_2,.{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5} Ich vertraue auf Ihre Expertise.,.{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5} I trust in your expertise.
DIALOGUE_SP_SICK_APPRENTICE_1_EXPLAIN_ATTACK_1_4_1,Für meinen Angriff muss ich auf das richtige Timing achten!,For my attack I have to pay attention to the right timing!
DIALOGUE_SP_SICK_APPRENTICE_1_FLEE_ATTEMPT_1_1_1,Herr Dr. Nutman! Sie wollen doch nicht etwa gerade flüchten?,"Mr. Dr. Nutman! You're not planning to flee, are you?"
DIALOGUE_SP_SICK_APPRENTICE_1_FLEE_ATTEMPT_1_1_2,Dieser fiebrige Lehrling braucht wirklich Ihre Hilfe!,This feverish apprentice really needs your help!
DIALOGUE_SP_SICK_APPRENTICE_1_FLEE_ATTEMPT_1_2_1,Du hast ja recht{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,You're right{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_1_1_1,"Ich, als Ihr Assistent, werde Ihnen nun helfen, Herr Dr. Nutman.","I, as your assistant, will now help you, Mr. Dr. Nutman."
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_1_1_2,"Dafür habe ich extra einen Beutel vorbereitet, in den ich ein paar Dinge hineingelegt habe.","For this, I specially prepared a bag in which I put a few things."
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_1_1_3,Die werden bestimmt nützlich sein!,They will definitely come in handy!
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_1_2_1,"Hervorragende Arbeit, Assistent! Vorhin meintest du noch, du wärst ""nur"" der Assistent, und jetzt lieferst du hier so eine tolle Leistung ab! Top!","Excellent work assistant! Earlier you said you're ""just"" the assistant, and now you deliver such a great performance here! Top!"
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_1_2_2,"Aber Herr Dr. Nutman, ich weiß doch, wie sehr Sie sich auf mich verlassen.","But Mr. Dr. Nutman, I know how much you rely on me."
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_1_2_3,Ich kann Sie doch nicht enttäuschen.,I can't disappoint you after all.
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_1_2_4,"Also gut, überrasche mich mit dem Inhalt deines Beutels!","Alright, surprise me with the contents of your bag!"
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_1_3_1,Ein Einmalhandschuh!,A disposable glove!
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_1_4_1,Wunderbar! Dann kann ich von nun an steril zuschlagen.,Wonderful! I can strike sterile from now on.
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_1_5_1,"Stimmt, Sie müssen sich nicht einmal mehr die Hände schmutzig machen.","Right, you don't even have to get your hands dirty anymore."
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_1_5_2,Das Budget war nur leider zu niedrig um zwei zu beschaffen{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,The budget was just too low to get hold of two{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_1_5_3,"Aber ich bin mir sicher, dass nur einer Ihnen auch super stehen wird.",But I'm sure that only one will also look great on you.
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_1_6_1,Ich denke er könnte die Amethysten an Ihrem Körper schmeichelhaft betonen.,I think it could flatteringly emphasise the amethysts on your body.
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_1_6_2,"Ich würde gerne das Fieber bekämpfen, ich brauche keine modische Beratung.","I would like to fight the fever, I don't need fashion advice."
DIALOGUE_SP_SICK_APPRENTICE_1_SICK_APRRENTICE_ACTION_1_1_1,[shake rate=3 level=15]Mir geht es nicht so gut{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,[shake rate=3 level=15]I do not feel so well{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_2_1_1,"Ich bin gespannt was Sie zu meinem nächsten Gegenstand sagen, Herr Dr. Nutman!","I look forward to hear what you have to say about my next item, Mr. Dr. Nutman!"
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_2_2_1,"Ah, ein Mundspatel zur Untersuchung der Mundhöhle und des Rachenraums!","Ah, an oral spatula for examining the oral cavity and pharynx!"
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_2_2_2,"Einwandfrei mitgedacht, es gibt kein besseres Werkzeug, wenn man die Mundhöhle und den Rachenraum untersuchen möchte.","Impeccably thought out, there is no better tool if you want to examine the oral cavity and pharynx."
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_2_3_1,Vorhin war da aber noch ein Eis dran{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,But earlier on there was ice cream on it{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_2_4_1,Ich leg' den Stiel mal zur Seite auf den Tisch.,I'll put the stem aside on the table.
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_2_4_2,"Perfekt, den Mundspatel können wir vielleicht noch nach der Bekämpfung gebrauchen!","Perfect, we might still be able to use the mouth spatula after the fight!"
DIALOGUE_SP_SICK_APPRENTICE_1_PAINT_DELERE_PAINT_1_1_1,Da muss isch meinör Kreativitöt freiön Lauf lassön{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,There I 'ave to give free rein to my creativity{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_SP_SICK_APPRENTICE_1_SICK_APRRENTICE_ACTION_2_1_1,[shake rate=3 level=15]Mein Kopf fühlt sich wirklich sehr warm an{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,[shake rate=3 level=15]My head really feels very warm{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_SP_SICK_APPRENTICE_1_SICK_APRRENTICE_ACTION_2_2_1,Passen Sie auf Dr. Nutman! Der Lehrling plant eine Fieber-Attacke!,Watch out Dr. Nutman! The apprentice is planning a fever attack!
DIALOGUE_SP_SICK_APPRENTICE_1_SICK_APRRENTICE_ACTION_2_2_2,"Danke für die Warnung! Doch als Doktor weiß ich natürlich, dass man einer Fieber-Attacke mit einem guten Sprung entgehen kann.",Thanks for the warning! But as a doctor you know of course that you can escape a fever attack with a good jump.
DIALOGUE_SP_SICK_APPRENTICE_1_SICK_APRRENTICE_ACTION_2_3_1,Ich habe eine Menge seltsamer Dinge gesehen{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,I have seen a lot of strange things{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_SP_SICK_APPRENTICE_1_SICK_APRRENTICE_ACTION_2_3_2,Ich glaube wir haben das Fieber bald bezwungen!,I think we soon have beaten the fever!
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_3_1_1,"So, eine Sache müsste ich noch in meinem Beutel haben{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.","So, there's one more thing I should have in my bag{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}."
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_3_2_1,Eine Kopfschmerztablette!,A headache pill!
DIALOGUE_SP_SICK_APPRENTICE_1_BUFFIN_ASSISTANT_HELP_3_2_2,[font_size={16}]Die ist durch das Eis jetzt natürlich ziemlich nass geworden{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,"[font_size={16}]Of course, the ice has made it quite wet now{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}."
